image,image_path,target_class,gt_count,csv_bucket,recomputed_bucket,bucket_match
0000360_02941_d_0000728.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_02941_d_0000728.jpg,tricycle,2,2,2,True
0000360_03137_d_0000729.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_03137_d_0000729.jpg,motor,4,4 or more,4 or more,True
0000360_03333_d_0000730.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_03333_d_0000730.jpg,truck,1,1,1,True
0000360_03529_d_0000731.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_03529_d_0000731.jpg,motor,4,4 or more,4 or more,True
0000360_03921_d_0000733.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_03921_d_0000733.jpg,van,2,2,2,True
0000360_04117_d_0000734.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_04117_d_0000734.jpg,van,1,1,1,True
0000360_04705_d_0000737.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_04705_d_0000737.jpg,motor,3,3,3,True
0000360_05293_d_0000740.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_05293_d_0000740.jpg,car,12,4 or more,4 or more,True
0000360_05685_d_0000742.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_05685_d_0000742.jpg,motor,4,4 or more,4 or more,True
0000360_06273_d_0000745.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_06273_d_0000745.jpg,motor,1,1,1,True
0000360_06665_d_0000747.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_06665_d_0000747.jpg,bicycle,1,1,1,True
0000360_06861_d_0000748.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_06861_d_0000748.jpg,car,12,4 or more,4 or more,True
0000360_07057_d_0000749.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_07057_d_0000749.jpg,tricycle,2,2,2,True
0000360_07253_d_0000750.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_07253_d_0000750.jpg,motor,3,3,3,True
0000360_07645_d_0000752.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000360_07645_d_0000752.jpg,pedestrian,4,4 or more,4 or more,True
0000364_00589_d_0000798.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000364_00589_d_0000798.jpg,motor,6,4 or more,4 or more,True
0000364_01177_d_0000799.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000364_01177_d_0000799.jpg,tricycle,5,4 or more,4 or more,True
0000364_01373_d_0000780.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000364_01373_d_0000780.jpg,car,2,2,2,True
0000364_01569_d_0000781.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000364_01569_d_0000781.jpg,people,2,2,2,True
0000364_01765_d_0000782.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000364_01765_d_0000782.jpg,motor,6,4 or more,4 or more,True
