image,image_path,target_class,gt_count,area_ratios,csv_bucket,recomputed_bucket,bucket_match
0000287_01001_d_0000764.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_01001_d_0000764.jpg,tricycle,2,"[0.003806, 0.002484, 0.000135]",2,2,True
0000287_01201_d_0000765.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_01201_d_0000765.jpg,van,3,"[0.009051, 0.00203, 0.001315, 0.000983, 0.000481, 0.000423, 0.000202, 6.7e-05]",3,3,True
0000287_01401_d_0000766.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_01401_d_0000766.jpg,car,11,"[0.008058, 0.005625, 0.0054, 0.002598, 0.001978, 0.001968, 0.001636, 0.001561, 0.001384, 0.00134, 0.001142, 0.000701, 0.000692, 0.000601, 0.0005, 0.000404, 0.000381, 0.000375, 0.000329, 0.000294, 0.000277, 0.000277, 0.000269, 0.000231, 0.000231, 0.000187, 0.000162, 4.3e-05]",4 or more,4 or more,True
0000287_01601_d_0000767.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_01601_d_0000767.jpg,van,3,"[0.001529, 0.001423, 0.00128, 0.000539, 0.000288]",3,3,True
0000287_01801_d_0000768.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_01801_d_0000768.jpg,motor,1,"[0.001081, 0.000676, 0.000464, 0.000222]",1,1,True
0000287_02001_d_0000769.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_02001_d_0000769.jpg,van,2,"[0.010319, 0.008132]",2,2,True
0000287_02201_d_0000770.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_02201_d_0000770.jpg,car,11,"[0.009273, 0.008823, 0.0066, 0.002787, 0.001903, 0.001579, 0.001569, 0.001507, 0.001399, 0.001138, 0.001132, 5.8e-05, 2.3e-05]",4 or more,4 or more,True
0000287_02401_d_0000771.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_02401_d_0000771.jpg,van,1,[0.014379],1,1,True
0000287_02601_d_0000772.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_02601_d_0000772.jpg,awning-tricycle,1,"[0.004069, 0.000584]",1,1,True
0000287_02801_d_0000773.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_02801_d_0000773.jpg,truck,1,[0.016473],1,1,True
0000287_03001_d_0000774.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_03001_d_0000774.jpg,van,2,"[0.005275, 0.003468]",2,2,True
0000287_03401_d_0000776.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_03401_d_0000776.jpg,truck,1,[0.010686],1,1,True
0000287_04601_d_0000780.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_04601_d_0000780.jpg,van,2,"[0.002787, 0.001713]",2,2,True
0000287_04801_d_0000781.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_04801_d_0000781.jpg,truck,1,[0.004694],1,1,True
0000287_05001_d_0000782.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000287_05001_d_0000782.jpg,van,2,"[0.003835, 0.001967]",2,2,True
0000289_00001_d_0000811.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_00001_d_0000811.jpg,car,15,"[0.010373, 0.008218, 0.006034, 0.005637, 0.00438, 0.004204, 0.003599, 0.003414, 0.00322, 0.002768, 0.002682, 0.00252, 0.002268, 0.001636, 0.001447]",4 or more,4 or more,True
0000289_00201_d_0000812.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_00201_d_0000812.jpg,motor,3,"[0.002411, 0.002027, 0.001341, 0.000867, 0.000673, 0.000458, 0.00025]",3,3,True
0000289_00401_d_0000813.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_00401_d_0000813.jpg,bicycle,3,"[0.001586, 0.001351, 0.00105, 0.000519]",3,3,True
0000289_00601_d_0000814.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_00601_d_0000814.jpg,motor,3,"[0.002273, 0.001105, 0.001077, 0.000985, 0.000923, 0.000796, 0.00049]",3,3,True
0000289_00801_d_0000815.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_00801_d_0000815.jpg,awning-tricycle,1,"[0.001423, 0.000686]",1,1,True
0000289_01001_d_0000816.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_01001_d_0000816.jpg,tricycle,1,[0.002166],1,1,True
0000289_01201_d_0000817.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_01201_d_0000817.jpg,awning-tricycle,3,"[0.004775, 0.003814, 0.001401]",3,3,True
0000289_01401_d_0000818.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_01401_d_0000818.jpg,van,2,"[0.002647, 0.001592]",2,2,True
0000289_01601_d_0000819.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_01601_d_0000819.jpg,van,1,[0.001023],1,1,True
0000289_02001_d_0000821.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_02001_d_0000821.jpg,bicycle,2,"[0.001269, 0.001176, 0.000418]",2,2,True
0000289_02201_d_0000822.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_02201_d_0000822.jpg,car,13,"[0.024669, 0.023688, 0.022566, 0.02228, 0.02031, 0.01609, 0.015302, 0.01395, 0.012535, 0.008446, 0.007612, 0.00431, 0.002356]",4 or more,4 or more,True
0000289_02401_d_0000823.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_02401_d_0000823.jpg,car,15,"[0.01291, 0.007569, 0.006299, 0.003841, 0.003027, 0.002876, 0.002584, 0.002399, 0.002076, 0.002045, 0.001985, 0.001687, 0.001102, 0.001064, 0.001043, 0.000983, 0.000953, 0.00084, 0.000779, 0.00075, 0.00075]",4 or more,4 or more,True
0000289_02601_d_0000824.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_02601_d_0000824.jpg,motor,1,"[0.001038, 0.0009, 0.000888, 0.000788, 0.000619, 0.000613, 0.000588, 0.000511, 0.000408, 0.0004, 0.000384, 0.000336, 0.000277, 0.000254, 0.000231, 0.000169]",1,1,True
0000289_03001_d_0000826.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_03001_d_0000826.jpg,motor,3,"[0.001681, 0.001422, 0.001015, 0.000969, 0.000856, 0.00083, 0.000825, 0.000775, 0.000767, 0.000752, 0.000603, 0.000597, 0.000538, 0.000493, 0.000484, 0.000475, 0.000461, 0.000202, 0.000192, 0.00018]",3,3,True
0000289_03201_d_0000827.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_03201_d_0000827.jpg,motor,11,"[0.002169, 0.002111, 0.001788, 0.001728, 0.001648, 0.001599, 0.001569, 0.001413, 0.001307, 0.001265, 0.001009, 0.000969, 0.000949, 0.000949, 0.000775, 0.000752, 0.00073, 0.000641, 0.000461, 0.000446, 0.000412, 0.0003, 0.000292, 0.000288, 0.000237, 0.000211, 0.000202, 0.000123, 8.7e-05, 8.7e-05]",4 or more,4 or more,True
0000289_03401_d_0000828.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_03401_d_0000828.jpg,motor,4,"[0.001985, 0.001073, 0.001038, 0.001012, 0.000752, 0.000686, 0.000423, 0.000404, 0.000375, 0.000317, 0.000288, 0.000242, 0.000231, 0.000225, 0.000163]",4 or more,4 or more,True
0000289_03601_d_0000829.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_03601_d_0000829.jpg,car,14,"[0.013005, 0.010782, 0.007613, 0.006661, 0.004516, 0.004003, 0.003349, 0.003149, 0.003076, 0.003031, 0.002091, 0.001494, 0.001216, 0.001192, 0.000384]",4 or more,4 or more,True
0000289_03801_d_0000830.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_03801_d_0000830.jpg,car,11,"[0.011891, 0.009496, 0.00863, 0.004268, 0.004167, 0.003253, 0.003253, 0.002059, 0.001797, 0.001692, 0.001499, 0.00075, 0.000675, 0.000531, 0.000486, 0.000332]",4 or more,4 or more,True
0000289_04001_d_0000831.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_04001_d_0000831.jpg,van,3,"[0.005163, 0.004517, 0.002027]",3,3,True
0000289_04201_d_0000832.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_04201_d_0000832.jpg,people,1,"[0.001075, 0.000909, 0.000675, 0.000417, 0.000325, 0.000311, 0.000303, 0.000182, 0.000156, 6.9e-05]",1,1,True
0000289_04401_d_0000833.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_04401_d_0000833.jpg,car,10,"[0.020245, 0.017157, 0.007353, 0.003768, 0.002402, 0.001462, 0.001418, 0.001246, 0.00115, 0.001023, 0.000969, 0.00092, 0.000915, 0.000597]",4 or more,4 or more,True
0000289_04601_d_0000834.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_04601_d_0000834.jpg,awning-tricycle,1,[0.001199],1,1,True
0000289_04801_d_0000835.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_04801_d_0000835.jpg,pedestrian,10,"[0.002215, 0.001874, 0.001843, 0.001812, 0.001706, 0.001453, 0.001418, 0.001394, 0.001254, 0.001121, 0.000754, 0.000661, 0.000646, 0.000606, 0.000565, 0.00035, 0.000317, 0.000269, 0.000243, 0.000201, 0.000146]",4 or more,4 or more,True
0000289_05001_d_0000836.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_05001_d_0000836.jpg,motor,5,"[0.002276, 0.002174, 0.001717, 0.001466, 0.001057, 0.000969, 0.00085, 0.000784, 0.000477]",4 or more,4 or more,True
0000289_05201_d_0000837.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_05201_d_0000837.jpg,motor,7,"[0.004363, 0.001669, 0.001634, 0.001618, 0.001609, 0.001379, 0.001077, 0.000925, 0.0009, 0.000882, 0.000817, 0.000784, 0.000784, 0.000673, 0.000663, 0.000626, 0.000389, 0.000376, 0.000359, 0.000317, 0.00025, 0.000243]",4 or more,4 or more,True
0000289_05401_d_0000838.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_05401_d_0000838.jpg,bicycle,3,"[0.002874, 0.001557, 0.001261]",3,3,True
0000289_05601_d_0000839.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_05601_d_0000839.jpg,van,3,"[0.002411, 0.001547, 0.001384, 0.000889, 0.000363]",3,3,True
0000289_05801_d_0000840.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_05801_d_0000840.jpg,people,1,"[0.00129, 0.000686, 0.000656, 0.000467, 0.000433, 0.000404, 0.00036, 0.000148, 0.000121, 7.2e-05]",1,1,True
0000289_06001_d_0000841.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_06001_d_0000841.jpg,motor,5,"[0.002091, 0.001895, 0.001695, 0.00168, 0.001671, 0.000749, 0.000673, 0.000262, 0.00019, 0.000121, 8.7e-05]",4 or more,4 or more,True
0000289_06201_d_0000842.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_06201_d_0000842.jpg,pedestrian,4,"[0.00203, 0.001935, 0.001399, 0.001134, 0.000882, 0.000865, 0.000447, 0.000346, 0.000294, 0.000294, 0.000264, 0.000222, 0.00019]",4 or more,4 or more,True
0000289_06401_d_0000843.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_06401_d_0000843.jpg,bicycle,1,"[0.001073, 0.000557, 0.0004, 0.000138, 8.7e-05]",1,1,True
0000289_06601_d_0000844.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_06601_d_0000844.jpg,bicycle,2,"[0.001116, 0.001013, 0.000484, 0.000211, 0.000201, 0.000138, 9.2e-05]",2,2,True
0000289_06801_d_0000845.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_06801_d_0000845.jpg,van,1,"[0.003743, 0.000774]",1,1,True
0000289_07001_d_0000846.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_07001_d_0000846.jpg,car,22,"[0.006217, 0.00599, 0.004827, 0.004516, 0.004292, 0.004219, 0.004026, 0.00397, 0.003941, 0.003674, 0.00366, 0.003606, 0.003346, 0.003111, 0.003099, 0.002739, 0.002215, 0.002091, 0.002091, 0.002061, 0.002042, 0.002026]",4 or more,4 or more,True
0000289_07201_d_0000847.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000289_07201_d_0000847.jpg,truck,1,[0.004333],1,1,True
0000290_04001_d_0000867.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000290_04001_d_0000867.jpg,car,24,"[0.005698, 0.005632, 0.004784, 0.004273, 0.004023, 0.003758, 0.003729, 0.003201, 0.003074, 0.003045, 0.002941, 0.002738, 0.002355, 0.002153, 0.001907, 0.001849, 0.001636, 0.001549, 0.001216, 0.001216, 0.001192, 0.001153, 0.001142, 0.001015, 0.000969, 0.000846, 0.00083, 0.000825, 0.000788, 0.000785, 0.000623, 0.000621, 0.000597, 0.000508, 0.000486, 0.000442, 0.000404, 0.000392, 0.000242]",4 or more,4 or more,True
0000291_00001_d_0000868.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_00001_d_0000868.jpg,awning-tricycle,1,"[0.001884, 0.000104]",1,1,True
0000291_00201_d_0000869.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_00201_d_0000869.jpg,motor,1,"[0.001003, 0.000841, 0.000649, 0.000585, 0.000562, 0.000538, 0.000525, 0.000519, 0.00049, 0.000481, 0.000464, 0.000415, 0.00031, 0.000182, 0.000173, 0.000148, 5.2e-05, 4.8e-05]",1,1,True
0000291_00401_d_0000870.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_00401_d_0000870.jpg,car,12,"[0.00619, 0.005792, 0.004918, 0.004819, 0.00441, 0.003368, 0.003341, 0.00273, 0.002525, 0.001843, 0.001351, 0.001038, 0.000969, 0.000557, 0.000553, 0.000505, 0.00042, 0.000365, 0.000242, 0.00019, 0.00018, 0.000131, 0.000115, 0.000106, 0.000106, 9.8e-05, 9.6e-05, 8.7e-05, 7.8e-05, 6.9e-05, 6.7e-05, 4.7e-05, 4.7e-05, 4.6e-05, 3.5e-05, 2.9e-05, 2.9e-05, 2.9e-05, 1.9e-05, 1.4e-05]",4 or more,4 or more,True
0000291_00601_d_0000871.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_00601_d_0000871.jpg,truck,1,[0.003711],1,1,True
0000291_01001_d_0000873.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_01001_d_0000873.jpg,car,17,"[0.006944, 0.005277, 0.004969, 0.004098, 0.003973, 0.003802, 0.003579, 0.003276, 0.002892, 0.002454, 0.002155, 0.001961, 0.001903, 0.001667, 0.001571, 0.001315, 0.001174, 0.00085, 0.000692, 0.000685, 0.000657, 0.000634, 0.0006, 0.000398, 0.000363]",4 or more,4 or more,True
0000291_01201_d_0000874.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_01201_d_0000874.jpg,people,5,"[0.001695, 0.001192, 0.001162, 0.001142, 0.00113, 0.000951, 0.000825, 0.000793, 0.000784, 0.000769, 0.00075, 0.000692, 0.000673, 0.000656, 0.000646, 0.000585, 0.000557, 0.000557, 0.000548, 0.000484, 0.000484, 0.000467, 0.000425, 0.000346, 0.000283, 0.000275, 0.000254, 0.00025, 0.000231, 0.000211, 0.000202, 0.000185, 0.000183, 0.000183, 0.000183, 0.000182, 0.00018, 0.000173, 0.000173, 0.000173, 0.000164, 0.000144, 0.000135, 0.000125, 9.5e-05]",4 or more,4 or more,True
0000291_01401_d_0000875.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_01401_d_0000875.jpg,van,14,"[0.006238, 0.002843, 0.002388, 0.002315, 0.002241, 0.001912, 0.001817, 0.001488, 0.00125, 0.0012, 0.001177, 0.001115, 0.001115, 0.001003, 0.000951, 0.000884, 0.000738, 0.00073, 0.000641]",4 or more,4 or more,True
0000291_01601_d_0000876.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_01601_d_0000876.jpg,awning-tricycle,3,"[0.005113, 0.003362, 0.002496]",3,3,True
0000291_01801_d_0000877.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_01801_d_0000877.jpg,people,2,"[0.001312, 0.001073, 0.000888, 0.000882, 0.000856, 0.000387, 0.00036, 0.000308, 0.000285, 0.000225, 0.000192, 0.000182, 0.000164, 0.000138, 7.4e-05]",2,2,True
0000291_02001_d_0000878.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_02001_d_0000878.jpg,tricycle,5,"[0.005761, 0.003268, 0.002958, 0.002228, 0.001312, 0.00095, 0.000745, 0.000698]",4 or more,4 or more,True
0000291_02201_d_0000879.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_02201_d_0000879.jpg,bus,2,"[0.002503, 0.001722]",2,2,True
0000291_02601_d_0000881.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_02601_d_0000881.jpg,people,3,"[0.001326, 0.001182, 0.001064, 0.000985, 0.0009, 0.0009, 0.000892, 0.000807, 0.000787, 0.000761, 0.00075, 0.00075, 0.000744, 0.00073, 0.000725, 0.000673, 0.0006, 0.000577, 0.000565, 0.000548, 0.00053, 0.0005, 0.000481, 0.000475, 0.000457, 0.00045, 0.000415, 0.000404, 0.000402, 0.000402, 0.000369, 0.000283, 0.000237, 0.000201, 0.000147, 0.000121]",3,3,True
0000291_03201_d_0000884.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_03201_d_0000884.jpg,tricycle,3,"[0.003072, 0.001884, 0.001576, 0.000597, 0.000173, 0.000137]",3,3,True
0000291_03401_d_0000885.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_03401_d_0000885.jpg,pedestrian,10,"[0.002745, 0.002411, 0.002155, 0.001931, 0.001899, 0.001592, 0.00149, 0.001246, 0.001194, 0.001009, 0.000995, 0.000995, 0.000928, 0.00092, 0.000884, 0.000882, 0.000877, 0.000867, 0.000865, 0.00084, 0.000827, 0.000827, 0.000822, 0.000813, 0.000804, 0.000796, 0.000784, 0.000768, 0.000761, 0.000735, 0.000735, 0.000731, 0.000727, 0.000723, 0.000707, 0.000703, 0.000694, 0.000692, 0.000686, 0.000677, 0.00067, 0.000657, 0.000654, 0.000654, 0.000649, 0.000646, 0.000637, 0.000631, 0.000619, 0.000606, 0.000606, 0.000592, 0.000569, 0.000565, 0.000554, 0.000548, 0.000548, 0.000539, 0.000538, 0.000537, 0.000525, 0.000525, 0.000519, 0.000511, 0.000507, 0.000496, 0.00049, 0.000473, 0.000473, 0.000473, 0.00045, 0.000423, 0.0004, 0.000384, 0.000372, 0.000356, 0.000327, 0.000308]",4 or more,4 or more,True
0000291_03601_d_0000886.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_03601_d_0000886.jpg,motor,4,"[0.002984, 0.001972, 0.001649, 0.001138, 0.00096, 0.00095, 0.000942, 0.000923, 0.000882, 0.00083, 0.000769]",4 or more,4 or more,True
0000291_03801_d_0000887.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_03801_d_0000887.jpg,people,20,"[0.001753, 0.001626, 0.001538, 0.001497, 0.00148, 0.001458, 0.001419, 0.001415, 0.001413, 0.001413, 0.001387, 0.001316, 0.00131, 0.001245, 0.001211, 0.001142, 0.001067, 0.001023, 0.001015, 0.001003, 0.000953, 0.000953, 0.000952, 0.00092, 0.000915, 0.000892, 0.000889, 0.000856, 0.000836, 0.000834, 0.000779, 0.000775, 0.000761, 0.00073, 0.00073, 0.000725, 0.000675, 0.000673, 0.000637, 0.000634, 0.000634, 0.000623, 0.000621, 0.000603, 0.000596, 0.000585, 0.000557, 0.000557, 0.000536, 0.00053, 0.000529, 0.000529, 0.000523, 0.000519, 0.000511, 0.000484, 0.000474, 0.000467, 0.000467, 0.000457, 0.00045, 0.00045, 0.000425, 0.000424, 0.00042, 0.000415, 0.000404, 0.0004, 0.000398, 0.000392, 0.000384, 0.000375, 0.000343, 0.000308, 0.000303]",4 or more,4 or more,True
0000291_04001_d_0000888.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_04001_d_0000888.jpg,motor,6,"[0.002849, 0.001571, 0.001476, 0.001251, 0.00124, 0.001205, 0.00098, 0.000942, 0.000808, 0.000572]",4 or more,4 or more,True
0000291_04201_d_0000889.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_04201_d_0000889.jpg,pedestrian,7,"[0.001698, 0.001384, 0.001349, 0.001107, 0.001061, 0.001043, 0.001015, 0.00098, 0.000904, 0.000846, 0.000804, 0.000735, 0.000719, 0.000703, 0.000562, 0.000512, 0.000484, 0.000455, 0.000425, 0.000423, 0.000417, 0.000325, 0.0003, 0.000192]",4 or more,4 or more,True
0000291_04401_d_0000890.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_04401_d_0000890.jpg,awning-tricycle,3,"[0.009948, 0.005963, 0.001171]",3,3,True
0000291_05001_d_0000892.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_05001_d_0000892.jpg,pedestrian,10,"[0.001626, 0.00146, 0.001275, 0.001225, 0.001225, 0.001201, 0.001175, 0.001175, 0.001039, 0.001017, 0.000995, 0.000951, 0.000928, 0.000913, 0.000908, 0.000867, 0.000846, 0.000827, 0.000752, 0.000703, 0.000703, 0.000703, 0.000657, 0.000654, 0.000539, 0.000538, 0.000507, 0.0005, 0.000498, 0.000381, 0.000323, 0.000292, 0.000254, 0.000127]",4 or more,4 or more,True
0000291_05201_d_0000893.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000291_05201_d_0000893.jpg,pedestrian,10,"[0.001599, 0.001366, 0.001324, 0.001225, 0.001211, 0.001194, 0.001105, 0.001061, 0.001057, 0.001025, 0.000992, 0.000992, 0.00098, 0.000928, 0.000895, 0.000884, 0.000882, 0.000867, 0.000865, 0.000744, 0.000738, 0.000735, 0.00073, 0.000719, 0.000692, 0.000686, 0.000646, 0.00062, 0.000619, 0.000569, 0.00055, 0.000523, 0.000511, 0.000487, 0.000484, 0.000475, 0.000471, 0.000438, 0.000431, 0.000392, 0.000387, 0.000381, 0.000338, 0.000242, 0.000222, 0.000208, 0.000154, 0.000131, 0.000128, 0.000101, 5.3e-05]",4 or more,4 or more,True
0000293_03601_d_0000940.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000293_03601_d_0000940.jpg,tricycle,1,"[0.001269, 0.000288]",1,1,True
0000295_00000_d_0000021.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000295_00000_d_0000021.jpg,bus,3,"[0.004811, 0.001912, 0.0016, 0.000864, 0.000856]",3,3,True
0000295_00200_d_0000022.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000295_00200_d_0000022.jpg,car,21,"[0.015244, 0.009231, 0.007353, 0.006822, 0.005216, 0.004708, 0.00436, 0.004311, 0.003806, 0.002835, 0.002355, 0.002286, 0.001978, 0.001901, 0.00173, 0.001497, 0.001462, 0.001453, 0.001349, 0.001211, 0.001209, 0.000996, 0.000953, 0.000836, 0.000836, 0.000836, 0.000804, 0.000727, 0.0007, 0.000675, 0.000673, 0.000577, 0.000553, 0.00055, 0.000423, 0.000404, 0.000402, 0.000402, 0.000384, 0.000329, 0.000327, 0.000317, 0.000311, 0.000308, 0.000308, 0.000292, 0.000138]",4 or more,4 or more,True
0000295_00600_d_0000024.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000295_00600_d_0000024.jpg,car,12,"[0.002811, 0.002637, 0.002595, 0.002076, 0.001817, 0.001762, 0.001758, 0.001494, 0.001446, 0.001384, 0.001251, 0.001222, 0.000976, 0.000976, 0.000952, 0.000915, 0.000834, 0.00078, 0.000677, 0.000669, 0.000619, 0.000519, 0.000507, 0.000438, 0.000423, 0.000398, 0.000327, 0.000288, 0.000277, 0.000256, 0.000215, 0.00015, 0.000138, 0.000138, 0.000127, 0.000125, 0.000125, 0.000115, 0.000106, 0.000101, 0.0001, 0.0001, 9.6e-05, 9.5e-05, 9.4e-05, 8.7e-05, 8.7e-05, 8.7e-05, 8.7e-05, 8.7e-05, 8.7e-05, 7.8e-05, 7.8e-05, 7.7e-05, 6.9e-05, 5.8e-05, 5.4e-05, 5.4e-05, 4.7e-05, 4.2e-05, 4e-05, 2.9e-05, 2.9e-05, 2.9e-05, 2.9e-05, 2.4e-05, 1.9e-05]",4 or more,4 or more,True
0000295_00800_d_0000025.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000295_00800_d_0000025.jpg,bicycle,2,"[0.00111, 0.001031, 0.000924, 0.00083, 0.000392, 0.000381, 0.000381, 0.000254]",2,2,True
0000295_01000_d_0000026.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000295_01000_d_0000026.jpg,car,17,"[0.00733, 0.006782, 0.006286, 0.006217, 0.004083, 0.003671, 0.003209, 0.002211, 0.002163, 0.002149, 0.001636, 0.001379, 0.001171, 0.00111, 0.001073, 0.001012, 0.001009, 0.000983, 0.000976, 0.000753, 0.000701, 0.000613, 0.0006, 0.00055, 0.000505, 0.000475, 0.000475, 0.000444, 0.000423, 0.000402, 0.000294, 0.000285, 0.000279, 0.00026, 0.000202, 0.000154, 0.000138, 0.000137, 0.000125, 0.000115, 0.000115, 0.000115, 0.000108, 0.000106, 0.000101, 9.5e-05, 9.4e-05, 9.2e-05, 9.2e-05, 9.2e-05, 9.2e-05, 8.7e-05, 8.5e-05, 8.1e-05, 7.5e-05, 7.4e-05, 7.4e-05, 6.9e-05, 6.9e-05, 6.9e-05, 6.9e-05, 6.3e-05, 6.3e-05, 6.3e-05, 6.2e-05, 6.1e-05, 5.8e-05, 5.8e-05, 5.8e-05, 5.4e-05, 5.4e-05, 5.2e-05, 5.2e-05, 4.8e-05, 4.6e-05, 4.6e-05, 4.6e-05, 4.6e-05, 4e-05, 4e-05, 3.8e-05, 3.8e-05, 3.5e-05, 3.4e-05, 3.4e-05, 3.4e-05, 3.4e-05, 2.9e-05, 2.9e-05, 2.9e-05, 2.7e-05, 2.7e-05, 2.4e-05, 2.3e-05, 2.3e-05, 2.3e-05, 2.3e-05, 1.9e-05, 1.9e-05, 1.9e-05, 1.5e-05, 1.4e-05]",4 or more,4 or more,True
0000295_01200_d_0000027.jpg,/data/raja/Datasets/VisDrone/VisDrone2019-DET-val/images/0000295_01200_d_0000027.jpg,bus,2,"[0.005479, 0.001438, 0.000841, 0.000409, 0.000384, 0.000369]",2,2,True
